item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
ITR0116,itrocap-100mg  cap 4's,,capsule,itro,itro 100s 4s,2.0,itro,itro,itro,216850.0,itro dalcare 100 capsule 4s,RX,itro,itro dalcare 100 4s,capsule,itro dalcare 100 capsule 4s,0.5773502691896258,0.5773502691896258,4,4,0.0,0.0,itro capsule 100mgs 4s,2.0,,,2.0,100,,10,SMART LABORATORIES PVT LTD,,,20.0,2,0.5773502691896258
ITR0116,itrocap-100mg  cap 4's,,capsule,itro,itro 100s 4s,2.0,itro,itro,itro,216851.0,itro dalcare 200 capsule 4s,RX,itro,itro dalcare 200 4s,capsule,itro dalcare 200 capsule 4s,0.5773502691896258,0.5773502691896258,4,4,0.0,0.0,itro capsule 100mgs 4s,2.0,,,2.0,100,,10,SMART LABORATORIES PVT LTD,,,20.0,2,0.5773502691896258
KAM0065,kamalahar cap,,capsule,kamalahar,kamalahar capsule,1.0,kamalahar,kamalahar,kamalahar,219591.0,kamalahar capsule 30s,NON-MEDICINE,kamalahar,kamalahar 30s,capsule,kamalahar capsule 30s,0.4999999999999999,0.4999999999999999,cap,30,1.0,0.0,kamalahar capsule,2.0,,,2.0,,,10,KHA-KHATORE PHARMACEUTICALS,,,4.75,2,0.4999999999999999
KAM0065,kamalahar cap,,capsule,kamalahar,kamalahar capsule,1.0,kamalahar,kamalahar,kamalahar,219592.0,kamalahar capsule 10s,NON-MEDICINE,kamalahar,kamalahar 10s,capsule,kamalahar capsule 10s,0.4999999999999999,0.4999999999999999,cap,10,1.0,0.0,kamalahar capsule,2.0,,,2.0,,,10,KHA-KHATORE PHARMACEUTICALS,,,4.75,2,0.4999999999999999
KNE0004,knee cap small (ashok),,capsule,knee,knee small ashok,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,a,champ,1.0,0.0,knee capsule small ashok,2.0,,,2.0,,,1,AARTHI HEALTHCARE PVT LTD,,,229.0,2,0.33333333333333337
KNE0004,knee cap small (ashok),,capsule,knee,knee small ashok,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,a,10,1.0,0.0,knee capsule small ashok,2.0,,,2.0,,,1,AARTHI HEALTHCARE PVT LTD,,,229.0,2,0.33333333333333337
KNE0010,knee cap (dyna),,capsule,knee,knee dyna,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule dyna,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,200.0,2,0.40824829046386296
KNE0010,knee cap (dyna),,capsule,knee,knee dyna,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule dyna,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,200.0,2,0.40824829046386296
KNE0011,knee cap economy( mgrm ),,capsule,knee,knee economyrm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule economymgrm,2.0,,,2.0,economy,,1,MGRM MEDICARE LTD,,,200.0,2,0.40824829046386296
KNE0011,knee cap economy( mgrm ),,capsule,knee,knee economyrm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule economymgrm,2.0,,,2.0,economy,,1,MGRM MEDICARE LTD,,,200.0,2,0.40824829046386296
KNE0012,knee cap (metro),,capsule,knee,knee metro,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule metro,2.0,,,2.0,,,1,ACON LABORATORIES INC,,,270.0,2,0.40824829046386296
KNE0012,knee cap (metro),,capsule,knee,knee metro,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule metro,2.0,,,2.0,,,1,ACON LABORATORIES INC,,,270.0,2,0.40824829046386296
KNE0013,knee cap (visco),,capsule,knee,knee visco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,vi,champ,1.0,0.0,knee capsule visco,2.0,,,2.0,,,1,VIS-VISCO,,,230.0,2,0.40824829046386296
KNE0013,knee cap (visco),,capsule,knee,knee visco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,vi,10,1.0,0.0,knee capsule visco,2.0,,,2.0,,,1,VIS-VISCO,,,230.0,2,0.40824829046386296
KNE0024,knee cap -medium (flora),,capsule,knee,knee medium flora,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule medium flora,2.0,,,2.0,,,1,FLORA & PHARMA,,,269.0,2,0.33333333333333337
KNE0024,knee cap -medium (flora),,capsule,knee,knee medium flora,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule medium flora,2.0,,,2.0,,,1,FLORA & PHARMA,,,269.0,2,0.33333333333333337
KNE0026,knee cap [global],,capsule,knee,knee [global],1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule [global],2.0,,,2.0,,,1,DUMMY,,,110.0,2,0.40824829046386296
KNE0026,knee cap [global],,capsule,knee,knee [global],1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule [global],2.0,,,2.0,,,1,DUMMY,,,110.0,2,0.40824829046386296
KNE0027,knee cap (small) (vissco),,capsule,knee,knee small vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule small vissco,2.0,,,2.0,,,1,VIS-VISCO,,,329.0,2,0.33333333333333337
KNE0027,knee cap (small) (vissco),,capsule,knee,knee small vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule small vissco,2.0,,,2.0,,,1,VIS-VISCO,,,329.0,2,0.33333333333333337
KNE0028,knee cap (medium) (vissco),,capsule,knee,knee medium vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule medium vissco,2.0,,,2.0,,,1,3M INDIA LTD,,,252.0,2,0.33333333333333337
KNE0028,knee cap (medium) (vissco),,capsule,knee,knee medium vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule medium vissco,2.0,,,2.0,,,1,3M INDIA LTD,,,252.0,2,0.33333333333333337
KNE0029,knee cap (l) vissco,,capsule,knee,knee l vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule l vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,200.0,2,0.33333333333333337
KNE0029,knee cap (l) vissco,,capsule,knee,knee l vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule l vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,200.0,2,0.33333333333333337
KNE0034,knee cap-xl-0703(mgrm),,capsule,knee,knee 0703rm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,300.0,2,0.40824829046386296
KNE0034,knee cap-xl-0703(mgrm),,capsule,knee,knee 0703rm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,300.0,2,0.40824829046386296
KNE0035,knee cap-xxl-0703(mgrm),,capsule,knee,knee xxl 0703rm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule xxl 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0035,knee cap-xxl-0703(mgrm),,capsule,knee,knee xxl 0703rm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule xxl 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0036,knee cap-m-0703(mgrm),,capsule,knee,knee m 0703rm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule m 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0036,knee cap-m-0703(mgrm),,capsule,knee,knee m 0703rm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule m 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0037,knee cap-0703 small (mgrm),,capsule,knee,knee 0703 smallrm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule 0703 smallmgrm,2.0,,,2.0,small,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0037,knee cap-0703 small (mgrm),,capsule,knee,knee 0703 smallrm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule 0703 smallmgrm,2.0,,,2.0,small,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0038,knee cap-l-0703(mgrm),,capsule,knee,knee l 0703rm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule l 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0038,knee cap-l-0703(mgrm),,capsule,knee,knee l 0703rm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule l 0703mgrm,2.0,,,2.0,0703,,1,MGRM MEDICARE LTD,,,280.0,2,0.33333333333333337
KNE0040,knee cap (samson),,capsule,knee,knee samson,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,am,champ,1.0,0.0,knee capsule samson,2.0,,,2.0,,,1,3M INDIA LTD,,,209.0,2,0.40824829046386296
KNE0040,knee cap (samson),,capsule,knee,knee samson,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,am,10,1.0,0.0,knee capsule samson,2.0,,,2.0,,,1,3M INDIA LTD,,,209.0,2,0.40824829046386296
KNE0044,knee cap(royal),,capsule,knee,knee royal,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule royal,2.0,,,2.0,,,1,ROY-ROYAL CHEMISTS,,,239.0,2,0.40824829046386296
KNE0044,knee cap(royal),,capsule,knee,knee royal,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule royal,2.0,,,2.0,,,1,ROY-ROYAL CHEMISTS,,,239.0,2,0.40824829046386296
KNE0055,knee cap (s) tynor,,capsule,knee,knee s tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule s tynor,2.0,,,2.0,,,1,TYCO HEALTHCARE,,,92.0,2,0.33333333333333337
KNE0055,knee cap (s) tynor,,capsule,knee,knee s tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule s tynor,2.0,,,2.0,,,1,TYCO HEALTHCARE,,,92.0,2,0.33333333333333337
KNE0056,knee cap (m) tynor,,capsule,knee,knee m tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule m tynor,2.0,,,2.0,,,1,TYCO HEALTHCARE,,,264.0,2,0.33333333333333337
KNE0056,knee cap (m) tynor,,capsule,knee,knee m tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule m tynor,2.0,,,2.0,,,1,TYCO HEALTHCARE,,,264.0,2,0.33333333333333337
KNE0059,knee cap cotton,,capsule,knee,knee cotton,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule cotton,2.0,,,2.0,,,1,ABB-NEU-ABBOTT-NEROSCIENCE,,,140.0,2,0.40824829046386296
KNE0059,knee cap cotton,,capsule,knee,knee cotton,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule cotton,2.0,,,2.0,,,1,ABB-NEU-ABBOTT-NEROSCIENCE,,,140.0,2,0.40824829046386296
KNE0060,knee cap hindged (vissco),,capsule,knee,knee hindged vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule hindged vissco,2.0,,,2.0,,,1,VIS-VISCO,,,399.0,2,0.33333333333333337
KNE0060,knee cap hindged (vissco),,capsule,knee,knee hindged vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule hindged vissco,2.0,,,2.0,,,1,VIS-VISCO,,,399.0,2,0.33333333333333337
KNE0066,knee cap nylon (m),,capsule,knee,knee nylon m,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule nylon m,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,150.0,2,0.33333333333333337
KNE0066,knee cap nylon (m),,capsule,knee,knee nylon m,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule nylon m,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,150.0,2,0.33333333333333337
KNE0083,knee cap (m) sego,,capsule,knee,knee m sego,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule m sego,2.0,,,2.0,,,1,DYNAMED PHARMACEUTICALS PVT LTD,,,260.0,2,0.33333333333333337
KNE0083,knee cap (m) sego,,capsule,knee,knee m sego,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule m sego,2.0,,,2.0,,,1,DYNAMED PHARMACEUTICALS PVT LTD,,,260.0,2,0.33333333333333337
KNE0095,knee cap (aoc),,capsule,knee,knee aoc,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule aoc,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,349.0,2,0.40824829046386296
KNE0095,knee cap (aoc),,capsule,knee,knee aoc,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule aoc,2.0,,,2.0,,,1,ADONIS LABORATORIES PVT LTD,,,349.0,2,0.40824829046386296
KNE0098,knee cap (sourav ortho),,capsule,knee,knee sourav ortho,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule sourav ortho,2.0,,,2.0,,,1,SUR-SURGICAL HOUSE,,,1100.0,2,0.33333333333333337
KNE0098,knee cap (sourav ortho),,capsule,knee,knee sourav ortho,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule sourav ortho,2.0,,,2.0,,,1,SUR-SURGICAL HOUSE,,,1100.0,2,0.33333333333333337
KNE0110,knee cap hinged xl (vissco),,capsule,knee,knee hinged vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule hinged vissco,2.0,,,2.0,,,1,VIS-VISCO,,,316.0,2,0.33333333333333337
KNE0110,knee cap hinged xl (vissco),,capsule,knee,knee hinged vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule hinged vissco,2.0,,,2.0,,,1,VIS-VISCO,,,316.0,2,0.33333333333333337
KNE0114,knee cap xl (vissco),,capsule,knee,knee vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule vissco,2.0,,,2.0,,,1,VIS-VISCO,,,250.0,2,0.40824829046386296
KNE0114,knee cap xl (vissco),,capsule,knee,knee vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule vissco,2.0,,,2.0,,,1,VIS-VISCO,,,250.0,2,0.40824829046386296
KNE0115,knee cap xxl (vissco),,capsule,knee,knee xxl vissco,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule xxl vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,279.0,2,0.33333333333333337
KNE0115,knee cap xxl (vissco),,capsule,knee,knee xxl vissco,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule xxl vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,279.0,2,0.33333333333333337
KNE0124,knee cap - large (mgrm),,capsule,knee,knee largerm,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule largemgrm,2.0,,,2.0,large,,1,MGRM MEDICARE LTD,,,200.0,2,0.40824829046386296
KNE0124,knee cap - large (mgrm),,capsule,knee,knee largerm,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule largemgrm,2.0,,,2.0,large,,1,MGRM MEDICARE LTD,,,200.0,2,0.40824829046386296
KNE0132,knee cap (medium) dyna,,capsule,knee,knee medium dyna,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule medium dyna,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,240.0,2,0.33333333333333337
KNE0132,knee cap (medium) dyna,,capsule,knee,knee medium dyna,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule medium dyna,2.0,,,2.0,,,1,DYNA TECHNO MEDICAL PVT LTD,,,240.0,2,0.33333333333333337
KNE0133,knee cap single xl (tynor),,capsule,knee,knee single tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule single tynor,2.0,,,2.0,,,1,TYN-TYNOR,,,288.0,2,0.33333333333333337
KNE0133,knee cap single xl (tynor),,capsule,knee,knee single tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule single tynor,2.0,,,2.0,,,1,TYN-TYNOR,,,288.0,2,0.33333333333333337
KNE0142,knee cap with  hinge l (tynor),,capsule,knee,knee with hinge l tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.2581988897471611,0.2581988897471611,,champ,1.0,1.0,knee capsule with hinge l tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,249.0,2,0.2581988897471611
KNE0142,knee cap with  hinge l (tynor),,capsule,knee,knee with hinge l tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,knee capsule with hinge l tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,249.0,2,0.2581988897471611
KNE0143,knee cap with  hinge s (tynor),,capsule,knee,knee with hinge s tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.2581988897471611,0.2581988897471611,,champ,1.0,0.0,knee capsule with hinge s tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,257.0,2,0.2581988897471611
KNE0143,knee cap with  hinge s (tynor),,capsule,knee,knee with hinge s tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,0.0,knee capsule with hinge s tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,257.0,2,0.2581988897471611
KNE0144,knee cap with  hinge xl (tynor,,capsule,knee,knee with hinge tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.2886751345948129,0.2886751345948129,,champ,1.0,0.0,knee capsule with hinge tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,288.0,2,0.2886751345948129
KNE0144,knee cap with  hinge xl (tynor,,capsule,knee,knee with hinge tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,knee capsule with hinge tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,288.0,2,0.2886751345948129
KNE0145,knee cap xl (tynor),,capsule,knee,knee tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.40824829046386296,0.40824829046386296,,champ,1.0,0.0,knee capsule tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,329.0,2,0.40824829046386296
KNE0145,knee cap xl (tynor),,capsule,knee,knee tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.40824829046386296,0.40824829046386296,,10,1.0,0.0,knee capsule tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,329.0,2,0.40824829046386296
KNE0146,knee cap xl pair (tynor),,capsule,knee,knee pair tynor,1.0,knee,knee,knee,388222.0,knee capsule champs large,DEVICES,knee,knee champs large,capsule,knee capsule champs large,0.33333333333333337,0.33333333333333337,,champ,1.0,0.0,knee capsule pair tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,329.0,2,0.33333333333333337
KNE0146,knee cap xl pair (tynor),,capsule,knee,knee pair tynor,1.0,knee,knee,knee,429714.0,knee flex capsule 10s,Allopathy_RX_A,knee,knee flex 10s,capsule,knee flex capsule 10s,0.33333333333333337,0.33333333333333337,,10,1.0,0.0,knee capsule pair tynor,2.0,,,2.0,,,1,TYNOR PHARMA,,,329.0,2,0.33333333333333337
